method,num_tokens,mean_nll,perplexity,mean_candidate_ratio,mean_prepack_ms,mean_decode_ms_per_token,mean_candidate_search_ms_per_token,mean_cache_update_ms_per_token,mean_selected_attention_ms_per_token,mean_candidate_search_ops_proxy,mean_topk_recall,mean_attention_mass_recall,mean_score_mae,mean_score_normalized_mae,mean_spearman_correlation,metadata_bytes_per_token,packed_k_bytes_per_token
bit2_qk_cuda_popc_g32_b4096,128,2.0155620300888586,7.504944200558201,0.12475839324736661,425.70868507027626,662.4224005208816,4.900197570172168,14.77719919057563,152.80310385784833,6714122400.0,0.3532251715660095,0.9323227288507496,16.223924649413675,0.7991110035218298,0.48879753761866596,0,32
