method,num_tokens,mean_nll,perplexity,mean_candidate_ratio,mean_prepack_ms,mean_decode_ms_per_token,mean_candidate_search_ms_per_token,mean_cache_update_ms_per_token,mean_selected_attention_ms_per_token,mean_candidate_search_ops_proxy,mean_topk_recall
bit2_qk_g32_b32,2,0.0017012777971103787,1.0017027257912121,0.24903100775193798,86.87762543559074,2652.0732827484608,1966.7853110721335,53.47492266446352,160.75247985869646,26149440.0,0.5164225260416666
fier_g32_b32,2,0.0013597129727713764,1.0013606378015754,0.24903100775193798,45.387428253889084,1268.339579924941,570.1605751980096,47.75431752204895,168.0697121694684,32196960.0,0.7098470052083333
