block_idx,query_position,context_tokens,target_token_id,method,nll,candidate_ratio,sparse_head_calls,prefix_ms_shared,decode_ms,candidate_search_ms,candidate_search_ops_proxy,selected_attention_ms,single_token_decode_ms,single_token_search_ms,single_token_attention_ms,topk_recall,budget,group_size
0,1023,1024,426,fier_g32_b1024,0.003031303873285651,1.0,960,447.98205606639385,792.5380654633045,465.24268435686827,764805120.0,180.29823987185955,792.5380654633045,465.24268435686827,180.29823987185955,,1024,32
0,1023,1024,426,fier_g32_b2048,0.003031303873285651,1.0,960,447.98205606639385,689.0662871301174,395.30041606910527,764805120.0,158.7914878129959,689.0662871301174,395.30041606910527,158.7914878129959,,2048,32
0,1023,1024,426,fier_g64_b1024,0.003031303873285651,1.0,960,447.98205606639385,686.2691584974527,393.9203199148178,764805120.0,158.41859206557274,686.2691584974527,393.9203199148178,158.41859206557274,,1024,64
0,1023,1024,426,fier_g64_b2048,0.003031303873285651,1.0,960,447.98205606639385,679.8079404979944,391.72035185806453,764805120.0,157.2963519692421,679.8079404979944,391.72035185806453,157.2963519692421,,2048,64
0,1023,1024,426,bit2_qk_g32_b1024,0.003031303873285651,1.0,960,447.98205606639385,1557.1504160761833,1259.5570258628577,963133440.0,163.52188792824745,1557.1504160761833,1259.5570258628577,163.52188792824745,,1024,32
0,1023,1024,426,bit2_qk_g32_b2048,0.003031303873285651,1.0,960,447.98205606639385,1543.3534495532513,1248.7700482551008,963133440.0,160.7891200631857,1543.3534495532513,1248.7700482551008,160.7891200631857,,2048,32
0,1023,1024,426,bit2_qk_g64_b1024,0.003031303873285651,1.0,960,447.98205606639385,1537.9920713603497,1241.065824314952,963133440.0,160.41302402317524,1537.9920713603497,1241.065824314952,160.41302402317524,,1024,64
0,1023,1024,426,bit2_qk_g64_b2048,0.003031303873285651,1.0,960,447.98205606639385,1546.46385461092,1253.948512274772,963133440.0,160.53347197175026,1546.46385461092,1253.948512274772,160.53347197175026,,2048,64
0,2047,2048,315,fier_g32_b1024,0.001545069506391883,0.5,960,192.2123283147812,687.1645990759134,395.78863986954093,1529610240.0,158.55280001461506,687.1645990759134,395.78863986954093,158.55280001461506,,1024,32
0,2047,2048,315,fier_g32_b2048,0.0015906550688669086,1.0,960,192.2123283147812,683.4426932036877,392.72364777699113,1531576320.0,157.42575973272324,683.4426932036877,392.72364777699113,157.42575973272324,,2048,32
0,2047,2048,315,fier_g64_b1024,0.0017847575945779681,0.5,960,192.2123283147812,686.9189329445362,392.2564482372254,1529610240.0,159.9557439237833,686.9189329445362,392.2564482372254,159.9557439237833,,1024,64
0,2047,2048,315,fier_g64_b2048,0.0015906550688669086,1.0,960,192.2123283147812,686.9814805686474,395.7080642413348,1531576320.0,157.56627196073532,686.9814805686474,395.7080642413348,157.56627196073532,,2048,64
0,2047,2048,315,bit2_qk_g32_b1024,0.0014696045545861125,0.5,960,192.2123283147812,1536.1438002437353,1237.9686710983515,1925529600.0,160.8504961580038,1536.1438002437353,1237.9686710983515,160.8504961580038,,1024,32
0,2047,2048,315,bit2_qk_g32_b2048,0.0015906550688669086,1.0,960,192.2123283147812,1538.2723826915026,1245.4666867554188,1927495680.0,162.662912145257,1538.2723826915026,1245.4666867554188,162.662912145257,,2048,32
0,2047,2048,315,bit2_qk_g64_b1024,0.0021550068631768227,0.5,960,192.2123283147812,1542.4818843603134,1251.3419524487108,1925529600.0,160.61276814341545,1542.4818843603134,1251.3419524487108,160.61276814341545,,1024,64
