method,num_tokens,mean_nll,perplexity,mean_candidate_ratio,mean_prepack_ms,mean_decode_ms_per_token,mean_candidate_search_ms_per_token,mean_cache_update_ms_per_token,mean_selected_attention_ms_per_token,mean_candidate_search_ops_proxy,mean_topk_recall,mean_attention_mass_recall,mean_score_mae,mean_score_normalized_mae,mean_spearman_correlation,metadata_bytes_per_token,packed_k_bytes_per_token
bit2_qk_2mean_g32_b4096,128,2.759269950887983,15.78831249635622,0.06243952011044528,454.45379987359047,752.361038030358,10.590110726374405,29.298956418642774,170.56126368738478,13414523040.0,0.43346989154815674,0.9629341129038949,8.699084479361773,0.5953548918478191,0.7021310782365617,16,48
