block_idx,step,context_tokens,method,nll,candidate_ratio,prefix_ms_shared,prepack_ms,decode_ms,candidate_search_ms,cache_update_ms,selected_attention_ms,candidate_search_ops_proxy,topk_recall,budget,group_size
0,0,32768,bit2_qk_cuda_popc_g32_b4096,5.941363334655762,0.125,8004.692405462265,0.0,1139.9735622107983,30.383552029263228,14.771860092878342,156.18752026557922,30860328960.0,0.3833063761393229,4096,32
0,1,32769,bit2_qk_cuda_popc_g32_b4096,0.006422237493097782,0.12499618541914614,8004.692405462265,0.0,1150.2503491938114,31.72880040621385,17.141561955213547,159.0189120620489,30861270720.0,0.3801500956217448,4096,32
0,2,32770,bit2_qk_cuda_popc_g32_b4096,3.703580141067505,0.12499237107110162,8004.692405462265,0.0,1159.5610082149506,31.60687990952283,14.550764113664627,161.606528326869,30862212480.0,0.38146870930989585,4096,32
0,3,32771,bit2_qk_cuda_popc_g32_b4096,1.5196034908294678,0.12498855695584511,8004.692405462265,0.0,1265.432633459568,31.62009656149894,14.527272433042526,154.10867176949978,30863154240.0,0.3844228108723958,4096,32
0,4,32772,bit2_qk_cuda_popc_g32_b4096,0.029846109449863434,0.1249847430733553,8004.692405462265,0.0,1122.3427578806877,30.966784031130373,14.57032561302185,153.46547178924084,30864096000.0,0.3913566589355469,4096,32
0,5,32773,bit2_qk_cuda_popc_g32_b4096,6.969849586486816,0.1249809294236109,8004.692405462265,0.0,1107.833307236433,31.49228835408576,14.505088329315186,151.47638431191444,30865037760.0,0.38762435913085935,4096,32
0,6,32774,bit2_qk_cuda_popc_g32_b4096,2.914576768875122,0.12497711600659059,8004.692405462265,0.0,1120.6492707133293,31.36419139103964,14.519404619932175,154.25356832146645,30865979520.0,0.3865758260091146,4096,32
0,7,32775,bit2_qk_cuda_popc_g32_b4096,6.8265814781188965,0.12497330282227308,8004.692405462265,0.0,1115.9766130149364,31.519808455836028,14.48393240571022,154.35417588055134,30866921280.0,0.3863367716471354,4096,32
0,8,32776,bit2_qk_cuda_popc_g32_b4096,0.5255390405654907,0.12496948987063705,8004.692405462265,0.0,1122.492179274559,30.475263907108456,14.546051621437073,153.5220476835966,30867863040.0,0.37741978963216144,4096,32
0,9,32777,bit2_qk_cuda_popc_g32_b4096,0.659168004989624,0.12496567715166122,8004.692405462265,0.0,1131.5548978745937,31.685632361099124,14.642253518104553,155.2066239863634,30868804800.0,0.3704950968424479,4096,32
0,10,32778,bit2_qk_cuda_popc_g32_b4096,0.3675091564655304,0.1249618646653243,8004.692405462265,0.0,1113.4806908667088,31.538463853299618,14.841463416814804,152.80489590764046,30869746560.0,0.3795178731282552,4096,32
0,11,32779,bit2_qk_cuda_popc_g32_b4096,1.1144685745239258,0.12495805241160499,8004.692405462265,0.0,1124.5774924755096,31.598592543508857,14.52559232711792,154.28182390332222,30870688320.0,0.3782292683919271,4096,32
0,12,32780,bit2_qk_cuda_popc_g32_b4096,0.6703627705574036,0.124954240390482,8004.692405462265,0.0,1132.0622973144054,31.010880345944315,14.541242271661758,155.09472006559372,30871630080.0,0.3731938680013021,4096,32
0,13,32781,bit2_qk_cuda_popc_g32_b4096,2.1369974613189697,0.12495042860193405,8004.692405462265,0.0,1128.7222914397717,31.641824385151267,14.532644301652908,156.60614395141602,30872571840.0,0.3764546712239583,4096,32
0,14,32782,bit2_qk_cuda_popc_g32_b4096,0.008395261131227016,0.12494661704593985,8004.692405462265,0.0,1123.6299276351929,31.426687960512936,14.510903507471085,153.6863999515772,30873513600.0,0.3567255655924479,4096,32
0,15,32783,bit2_qk_cuda_popc_g32_b4096,3.367746353149414,0.12494280572247811,8004.692405462265,0.0,1123.8339468836784,31.57411225605756,14.529809355735779,154.67136000096798,30874455360.0,0.37366180419921874,4096,32
0,16,32784,bit2_qk_cuda_popc_g32_b4096,5.38942813873291,0.12493899463152758,8004.692405462265,0.0,1149.0796208381653,30.522399994079024,14.539431780576706,159.56601576507092,30875397120.0,0.37863845825195314,4096,32
0,17,32785,bit2_qk_cuda_popc_g32_b4096,1.4485371112823486,0.12493518377306695,8004.692405462265,0.0,1160.291150212288,31.839232376776636,14.549639075994492,160.41632029414177,30876338880.0,0.3721705118815104,4096,32
0,18,32786,bit2_qk_cuda_popc_g32_b4096,0.25447434186935425,0.12493137314707498,8004.692405462265,0.0,1133.9086219668388,31.457280127797276,14.531508088111877,155.53830410540104,30877280640.0,0.37579600016276044,4096,32
0,19,32787,bit2_qk_cuda_popc_g32_b4096,4.147676467895508,0.12492756275353037,8004.692405462265,0.0,1141.9905461370945,31.869216265622526,14.5578533411026,156.52812783420086,30878222400.0,0.37776082356770835,4096,32
0,20,32788,bit2_qk_cuda_popc_g32_b4096,2.106379985809326,0.12492375259241185,8004.692405462265,0.0,1128.3268593251705,31.08870416181162,14.532312750816345,154.78220783174038,30879164160.0,0.37174072265625,4096,32
0,21,32789,bit2_qk_cuda_popc_g32_b4096,0.9747321009635925,0.12491994266369819,8004.692405462265,0.0,1115.1402741670609,31.651968306396157,14.530811458826065,152.2090562582016,30880105920.0,0.38085174560546875,4096,32
0,22,32790,bit2_qk_cuda_popc_g32_b4096,2.6519718170166016,0.1249161329673681,8004.692405462265,0.0,1122.7803565561771,31.353919889312238,14.537952840328217,153.30035191774368,30881047680.0,0.3831281026204427,4096,32
0,23,32791,bit2_qk_cuda_popc_g32_b4096,3.7362730503082275,0.12491232350340033,8004.692405462265,0.0,1109.3905568122864,31.55766421323642,14.78905975818634,151.24665607511997,30881989440.0,0.3831219991048177,4096,32
0,24,32792,bit2_qk_cuda_popc_g32_b4096,0.42580822110176086,0.1249085142717736,8004.692405462265,0.0,1153.9213955402374,31.444031989201903,14.661192893981934,159.5832640528679,30882931200.0,0.38671620686848956,4096,32
0,25,32793,bit2_qk_cuda_popc_g32_b4096,1.9072089195251465,0.12490470527246668,8004.692405462265,0.0,1117.4451112747192,31.520096168853343,14.522012323141098,152.31510385870934,30883872960.0,0.38156585693359374,4096,32
0,26,32794,bit2_qk_cuda_popc_g32_b4096,1.8239822387695312,0.12490089650545831,8004.692405462265,0.0,1135.912150144577,31.41139186033979,14.52886313199997,156.0670398324728,30884814720.0,0.3821202596028646,4096,32
0,27,32795,bit2_qk_cuda_popc_g32_b4096,0.2943963408470154,0.12489708797072724,8004.692405462265,0.0,1118.0301047861576,31.543296681717038,14.551050961017609,151.95772783458233,30885756480.0,0.38450800577799477,4096,32
0,28,32796,bit2_qk_cuda_popc_g32_b4096,1.0688750743865967,0.12489327966825223,8004.692405462265,0.0,1140.625026077032,32.0637123840861,14.5302414894104,156.84364785254002,30886698240.0,0.38516489664713544,4096,32
