method,num_tokens,mean_nll,perplexity,mean_candidate_ratio,mean_prepack_ms,mean_decode_ms_per_token,mean_candidate_search_ms_per_token,mean_cache_update_ms_per_token,mean_selected_attention_ms_per_token,mean_candidate_search_ops_proxy,mean_topk_recall
bit2_qk_cuda_popc_g32_b4096,384,2.460287357839699,11.708175492645003,0.12475839324736661,0.0,622.5242262395719,31.478593176166516,14.567184029147029,157.1269100806288,30920130720.0,
bit2_qk_cuda_popc_g32_b8192,384,2.360692246123382,10.59828553572214,0.24951678649473322,0.0,657.9013651159281,31.617375573120928,14.574553196628889,159.26099466511127,30951648960.0,
bit2_qk_group_mean2_g32_b4096,384,2.323000592399475,10.206253211528086,0.12475839324736661,0.0,883.2310703777088,296.51385325631117,14.56457893558157,156.51635739936805,30920130720.0,
bit2_qk_group_mean2_g32_b8192,384,2.3222536050142355,10.198632115914029,0.24951678649473322,0.0,916.9089179486036,296.3582935049556,14.56942223982575,157.82857440629354,30951648960.0,
bit2_qk_group_mean4_g32_b4096,384,2.323351574086832,10.209836048220112,0.12475839324736661,0.0,1115.549252834171,529.5455527442913,14.579178551988056,156.1821949078973,30920130720.0,
bit2_qk_group_mean4_g32_b8192,384,2.3222081799773666,10.198168853196094,0.24951678649473322,0.0,1151.855633458278,529.5334047841874,14.586793268487478,158.30275367757227,30951648960.0,
fier_triton_g32_b4096,384,2.326157787520399,10.238527265304334,0.12475839324736661,0.0,647.3724995739758,62.166992963937446,14.562041770356396,156.37772555831665,24584227200.0,
fier_triton_g32_b8192,384,2.32217394443903,10.197819719371783,0.24951678649473322,0.0,681.6714557353407,62.1018862738371,14.577779453247786,158.3900562758014,24615745440.0,
