method,num_tokens,mean_nll,perplexity,mean_candidate_ratio,mean_prepack_ms,mean_decode_ms_per_token,mean_candidate_search_ms_per_token,mean_cache_update_ms_per_token,mean_selected_attention_ms_per_token,mean_candidate_search_ops_proxy,mean_topk_recall,mean_attention_mass_recall,mean_score_mae,mean_score_normalized_mae,mean_spearman_correlation,metadata_bytes_per_token,packed_k_bytes_per_token
fier_triton_g32_b4096,128,1.9002264764167762,6.687408811173449,0.12475839324736661,0.0,661.9888320274185,62.33493619037472,14.595969551010057,154.4317653083126,24584227200.0,0.6558705568313599,0.9827040593227139,,,,0,
