method,num_tokens,mean_nll,perplexity,mean_candidate_ratio,mean_prepack_ms,mean_decode_ms_per_token,mean_candidate_search_ms_per_token,mean_cache_update_ms_per_token,mean_selected_attention_ms_per_token,mean_candidate_search_ops_proxy,mean_topk_recall,mean_attention_mass_recall,mean_score_mae,mean_score_normalized_mae,mean_spearman_correlation,metadata_bytes_per_token,packed_k_bytes_per_token
bit2_qk_cuda_popc_g32_b4096,128,1.7227466741994135,5.599888429277981,0.24903606455111665,405.68481758236885,643.0667056702077,4.965801918389843,7.6728290296159685,148.73493563756347,3363922080.0,0.5019461512565613,0.9686808494752768,16.753565813414752,0.7561027576593915,0.5339361647347687,0,32
