block_idx,step,context_tokens,method,nll,candidate_ratio,prefix_ms_shared,prepack_ms,decode_ms,candidate_search_ms,cache_update_ms,selected_attention_ms,candidate_search_ops_proxy,topk_recall,budget,group_size,context_length,planned_num_blocks,model_id
0,0,4096,bit2_cuda_popc_maxhalf_g32_b4096,0.000301673193462193,1.0,1036.939088255167,0.0,570.4372525215149,9.069791921414435,2.2318102419376373,148.83859088271856,3858186240.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,1,4097,bit2_cuda_popc_maxhalf_g32_b4096,7.998623186722398e-05,0.9997559189650964,1036.939088255167,0.0,653.1943902373314,8.697119994554669,8.668459951877594,247.95139076188207,3859128000.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,2,4098,bit2_cuda_popc_maxhalf_g32_b4096,0.00019476900342851877,0.9995119570522206,1036.939088255167,0.0,554.1369207203388,8.667903978843242,2.049781382083893,147.64982290565968,3860069760.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,3,4099,bit2_cuda_popc_maxhalf_g32_b4096,1.07287787614041e-05,0.9992681141741888,1036.939088255167,0.0,548.7163960933685,8.604447945021093,2.034701406955719,143.46275121718645,3861011520.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,4,4100,bit2_cuda_popc_maxhalf_g32_b4096,0.00013445904187392443,0.9990243902439024,1036.939088255167,0.0,563.3704774081707,8.788031978998333,2.042531967163086,149.11110226809978,3861953280.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,5,4101,bit2_cuda_popc_maxhalf_g32_b4096,0.00011944057769142091,0.9987807851743478,1036.939088255167,0.0,553.5522699356079,8.719296019989997,2.0471736788749695,143.5924148671329,3862895040.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,6,4102,bit2_cuda_popc_maxhalf_g32_b4096,0.0002337421028641984,0.9985372988785958,1036.939088255167,0.0,553.2360598444939,8.67836797144264,2.0457617938518524,144.73971101641655,3863836800.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,7,4103,bit2_cuda_popc_maxhalf_g32_b4096,0.010467627085745335,0.9982939312698026,1036.939088255167,0.0,562.4580085277557,8.83728000242263,2.0750798285007477,146.99753462523222,3864778560.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,8,4104,bit2_cuda_popc_maxhalf_g32_b4096,1.4706465005874634,0.9980506822612085,1036.939088255167,0.0,552.3064844310284,8.84204791393131,2.0368434488773346,144.19577519223094,3865720320.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,9,4105,bit2_cuda_popc_maxhalf_g32_b4096,4.982101917266846,0.9978075517661389,1036.939088255167,0.0,548.8554835319519,8.682719972915947,2.0423345267772675,143.61177472770214,3866662080.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,10,4106,bit2_cuda_popc_maxhalf_g32_b4096,10.048345565795898,0.997564539698003,1036.939088255167,0.0,546.753529459238,8.61910395231098,2.03825905919075,143.0878066420555,3867603840.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,11,4107,bit2_cuda_popc_maxhalf_g32_b4096,0.9696468114852905,0.9973216459702946,1036.939088255167,0.0,560.7112646102905,8.799391970969737,2.0552650094032288,147.0032946690917,3868545600.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,12,4108,bit2_cuda_popc_maxhalf_g32_b4096,1.8896727561950684,0.997078870496592,1036.939088255167,0.0,545.5511622130871,8.637663965113461,2.0525120198726654,142.79491056501865,3869487360.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,13,4109,bit2_cuda_popc_maxhalf_g32_b4096,0.11806835234165192,0.9968362131905573,1036.939088255167,0.0,548.9554740488529,8.638399988878518,2.049025148153305,143.90828682482243,3870429120.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,14,4110,bit2_cuda_popc_maxhalf_g32_b4096,0.4561665654182434,0.9965936739659368,1036.939088255167,0.0,570.8023570477962,8.838335998822004,2.0501650869846344,149.45091128349304,3871370880.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,15,4111,bit2_cuda_popc_maxhalf_g32_b4096,3.0784525871276855,0.9963512527365604,1036.939088255167,0.0,545.7089245319366,8.596639967523515,2.050064504146576,142.36694263666868,3872312640.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,16,4112,bit2_cuda_popc_maxhalf_g32_b4096,1.2111916542053223,0.9961089494163424,1036.939088255167,0.0,544.558048248291,8.600863900966942,2.0426735281944275,142.24207866191864,3873254400.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,17,4113,bit2_cuda_popc_maxhalf_g32_b4096,0.6611781716346741,0.9958667639192803,1036.939088255167,0.0,545.1762340962887,8.827551963739097,2.0456574857234955,143.3477107025683,3874196160.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,18,4114,bit2_cuda_popc_maxhalf_g32_b4096,4.527389049530029,0.9956246961594555,1036.939088255167,0.0,560.8605928719044,9.600799942854792,2.045251429080963,147.97743843495846,3875137920.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,19,4115,bit2_cuda_popc_maxhalf_g32_b4096,0.3980208933353424,0.9953827460510328,1036.939088255167,0.0,545.3478470444679,8.675007979385555,2.045750617980957,143.38380639255047,3876079680.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,20,4116,bit2_cuda_popc_maxhalf_g32_b4096,0.0045836856588721275,0.9951409135082604,1036.939088255167,0.0,546.4600063860416,8.60140791349113,2.0446255803108215,143.07391867414117,3877021440.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,21,4117,bit2_cuda_popc_maxhalf_g32_b4096,0.1537719964981079,0.99489919844547,1036.939088255167,0.0,570.4064518213272,8.862591958139092,2.0665638148784637,150.05347145348787,3877963200.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,22,4118,bit2_cuda_popc_maxhalf_g32_b4096,1.8760634660720825,0.9946576007770762,1036.939088255167,0.0,543.757438659668,8.569247952662408,2.0462609827518463,141.7730223685503,3878904960.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,23,4119,bit2_cuda_popc_maxhalf_g32_b4096,5.847891330718994,0.9944161204175771,1036.939088255167,0.0,543.3684252202511,8.592447980307043,2.060282975435257,142.11740635335445,3879846720.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,24,4120,bit2_cuda_popc_maxhalf_g32_b4096,1.4729502201080322,0.9941747572815534,1036.939088255167,0.0,563.0081482231617,8.758495945949107,2.0588859915733337,146.89551886171103,3880788480.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,25,4121,bit2_cuda_popc_maxhalf_g32_b4096,0.6474629044532776,0.993933511283669,1036.939088255167,0.0,545.5665960907936,8.83388800965622,2.05148383975029,142.544030174613,3881730240.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,26,4122,bit2_cuda_popc_maxhalf_g32_b4096,2.109386682510376,0.9936923823386705,1036.939088255167,0.0,566.5623843669891,8.973056023009121,2.0577125251293182,150.06198333203793,3882672000.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,27,4123,bit2_cuda_popc_maxhalf_g32_b4096,0.0018039158312603831,0.9934513703613873,1036.939088255167,0.0,544.8809936642647,8.574047951493412,2.0529627799987793,142.818398732692,3883613760.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,28,4124,bit2_cuda_popc_maxhalf_g32_b4096,0.19583679735660553,0.9932104752667313,1036.939088255167,0.0,578.584585338831,8.815648030955344,2.0554959774017334,150.13955162465572,3884555520.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,29,4125,bit2_cuda_popc_maxhalf_g32_b4096,1.1772109270095825,0.992969696969697,1036.939088255167,0.0,558.2783631980419,8.59439996490255,2.0689554512500763,147.5178879275918,3885497280.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,30,4126,bit2_cuda_popc_maxhalf_g32_b4096,0.014272278174757957,0.9927290353853612,1036.939088255167,0.0,547.2889877855778,8.636159998364747,2.0545311272144318,143.13036646321416,3886439040.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,31,4127,bit2_cuda_popc_maxhalf_g32_b4096,0.006385163404047489,0.992488490428883,1036.939088255167,0.0,570.2165029942989,8.81462402548641,2.0744875073432922,149.32195095717907,3887380800.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,0,4096,bit2_cuda_popc_median_g32_b4096,0.000301673193462193,1.0,1036.939088255167,0.0,605.6209951639175,69.53664063010365,2.054233103990555,140.72700605541468,3858186240.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,1,4097,bit2_cuda_popc_median_g32_b4096,8.11782301752828e-05,0.9997559189650964,1036.939088255167,0.0,628.1669363379478,73.31257718149573,7.486794143915176,146.64646273851395,3859128000.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,2,4098,bit2_cuda_popc_median_g32_b4096,0.00019500737835187465,0.9995119570522206,1036.939088255167,0.0,607.2720438241959,71.54630438657477,2.04462930560112,141.72527818381786,3860069760.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,3,4099,bit2_cuda_popc_median_g32_b4096,1.0967194612021558e-05,0.9992681141741888,1036.939088255167,0.0,618.0343888700008,72.8832960492,2.04506516456604,144.6876465305686,3861011520.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,4,4100,bit2_cuda_popc_median_g32_b4096,0.00013457823661156,0.9990243902439024,1036.939088255167,0.0,629.3566301465034,73.97382418159395,2.0676441490650177,147.25478295236826,3861953280.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,5,4101,bit2_cuda_popc_median_g32_b4096,0.0001209901092806831,0.9987807851743478,1036.939088255167,0.0,614.9877905845642,71.75398413697258,2.0611733198165894,144.11747047677636,3862895040.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,6,4102,bit2_cuda_popc_median_g32_b4096,0.0002335037279408425,0.9985372988785958,1036.939088255167,0.0,607.321422547102,71.57574432808906,2.0433738827705383,142.05587065964937,3863836800.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,7,4103,bit2_cuda_popc_median_g32_b4096,0.010467627085745335,0.9982939312698026,1036.939088255167,0.0,616.2426359951496,72.35606457013637,2.045314759016037,144.6813745945692,3864778560.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,8,4104,bit2_cuda_popc_median_g32_b4096,1.469901442527771,0.9980506822612085,1036.939088255167,0.0,606.7042350769043,71.50675159040838,2.046063542366028,142.26399846747518,3865720320.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,9,4105,bit2_cuda_popc_median_g32_b4096,4.981956481933594,0.9978075517661389,1036.939088255167,0.0,613.8239726424217,71.62780871707946,2.0473115146160126,144.0402228794992,3866662080.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,10,4106,bit2_cuda_popc_median_g32_b4096,10.048430442810059,0.997564539698003,1036.939088255167,0.0,640.3272300958633,73.3992332117632,2.080850303173065,151.66268756240606,3867603840.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,11,4107,bit2_cuda_popc_median_g32_b4096,0.963266909122467,0.9973216459702946,1036.939088255167,0.0,609.3788221478462,71.7047997773625,2.0638294517993927,142.45407861471176,3868545600.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,12,4108,bit2_cuda_popc_median_g32_b4096,1.885705828666687,0.997078870496592,1036.939088255167,0.0,610.4106418788433,71.52143941866234,2.0377524197101593,143.6564144268632,3869487360.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,13,4109,bit2_cuda_popc_median_g32_b4096,0.11849655210971832,0.9968362131905573,1036.939088255167,0.0,618.0561818182468,72.04876767517999,2.0471028983592987,144.99871858209372,3870429120.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,14,4110,bit2_cuda_popc_median_g32_b4096,0.4560955762863159,0.9965936739659368,1036.939088255167,0.0,601.4807783067226,71.47923277039081,2.03690305352211,140.46972592920065,3871370880.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,15,4111,bit2_cuda_popc_median_g32_b4096,3.07108736038208,0.9963512527365604,1036.939088255167,0.0,610.2430634200573,71.42416048469022,2.058710902929306,142.5332140251994,3872312640.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,16,4112,bit2_cuda_popc_median_g32_b4096,1.210934042930603,0.9961089494163424,1036.939088255167,0.0,619.5557117462158,72.77023942489177,2.051185816526413,146.26815850287676,3873254400.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,17,4113,bit2_cuda_popc_median_g32_b4096,0.6634191870689392,0.9958667639192803,1036.939088255167,0.0,607.6985448598862,71.91519935894758,2.0608827471733093,142.6063985079527,3874196160.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,18,4114,bit2_cuda_popc_median_g32_b4096,4.6563520431518555,0.9956246961594555,1036.939088255167,0.0,608.6422204971313,71.53244796162471,2.0507164299488068,142.78211066871881,3875137920.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,19,4115,bit2_cuda_popc_median_g32_b4096,0.3981866240501404,0.9953827460510328,1036.939088255167,0.0,619.7337694466114,72.61807946581393,2.25222110748291,145.56662260740995,3876079680.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,20,4116,bit2_cuda_popc_median_g32_b4096,0.004586059134453535,0.9951409135082604,1036.939088255167,0.0,603.8857065141201,71.38492844346911,2.039063721895218,141.77708591520786,3877021440.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,21,4117,bit2_cuda_popc_median_g32_b4096,0.15368060767650604,0.99489919844547,1036.939088255167,0.0,617.7968494594097,72.03200023528188,2.0782649517059326,145.89273484051228,3877963200.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,22,4118,bit2_cuda_popc_median_g32_b4096,1.8736753463745117,0.9946576007770762,1036.939088255167,0.0,624.2815479636192,72.85849593626335,2.0671524107456207,146.4110381565988,3878904960.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,23,4119,bit2_cuda_popc_median_g32_b4096,5.844609260559082,0.9944161204175771,1036.939088255167,0.0,601.7168909311295,71.70246430952102,2.052921801805496,140.51164670288563,3879846720.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,24,4120,bit2_cuda_popc_median_g32_b4096,1.473859190940857,0.9941747572815534,1036.939088255167,0.0,623.722679913044,72.03654439467937,2.0553171634674072,147.65036720782518,3880788480.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,25,4121,bit2_cuda_popc_median_g32_b4096,0.6415295004844666,0.993933511283669,1036.939088255167,0.0,647.9001827538013,73.77004765812308,2.064291387796402,156.009824603796,3881730240.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,26,4122,bit2_cuda_popc_median_g32_b4096,2.1083755493164062,0.9936923823386705,1036.939088255167,0.0,628.3838786184788,72.44713560398668,2.0512565970420837,150.03020787611604,3882672000.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,27,4123,bit2_cuda_popc_median_g32_b4096,0.0017997510731220245,0.9934513703613873,1036.939088255167,0.0,615.1228286325932,71.85299154277891,2.0877420902252197,144.55235068500042,3883613760.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,28,4124,bit2_cuda_popc_median_g32_b4096,0.19860266149044037,0.9932104752667313,1036.939088255167,0.0,616.6312955319881,73.00687985122204,2.0675770938396454,146.81471882760525,3884555520.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,29,4125,bit2_cuda_popc_median_g32_b4096,1.1735752820968628,0.992969696969697,1036.939088255167,0.0,610.7605658471584,71.78326432639733,2.0671039819717407,143.31340670585632,3885497280.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,30,4126,bit2_cuda_popc_median_g32_b4096,0.014274981804192066,0.9927290353853612,1036.939088255167,0.0,637.9955522716045,73.15702400635928,2.0971447229385376,151.28012764453888,3886439040.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
0,31,4127,bit2_cuda_popc_median_g32_b4096,0.006349864415824413,0.992488490428883,1036.939088255167,0.0,630.4871365427971,73.36035188287497,2.0587071776390076,151.0307513177395,3887380800.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
1,0,4096,bit2_cuda_popc_maxhalf_g32_b4096,2.060290813446045,1.0,664.1585007309914,0.0,565.5912086367607,8.610559976194054,2.0481832325458527,148.22326323762536,3858186240.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
1,1,4097,bit2_cuda_popc_maxhalf_g32_b4096,0.0018443731823936105,0.9997559189650964,664.1585007309914,0.0,548.6417226493359,8.862688009161502,2.040654420852661,143.3585902005434,3859128000.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
1,2,4098,bit2_cuda_popc_maxhalf_g32_b4096,1.6365878582000732,0.9995119570522206,664.1585007309914,0.0,568.6995312571526,8.970336013007909,2.0523294806480408,149.33292748779058,3860069760.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
1,3,4099,bit2_cuda_popc_maxhalf_g32_b4096,1.1973977088928223,0.9992681141741888,664.1585007309914,0.0,559.2834539711475,8.88003200897947,2.0624063909053802,145.99289491027594,3861011520.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
1,4,4100,bit2_cuda_popc_maxhalf_g32_b4096,0.6707428097724915,0.9990243902439024,664.1585007309914,0.0,551.3172969222069,8.640351988840848,2.0582638680934906,143.57308667898178,3861953280.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
1,5,4101,bit2_cuda_popc_maxhalf_g32_b4096,0.05657307058572769,0.9987807851743478,664.1585007309914,0.0,561.1160323023796,9.13513602502644,2.050492912530899,148.27420757710934,3862895040.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
1,6,4102,bit2_cuda_popc_maxhalf_g32_b4096,0.6662807464599609,0.9985372988785958,664.1585007309914,0.0,567.8736194968224,9.198271992616355,2.091236412525177,150.5265917479992,3863836800.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
1,7,4103,bit2_cuda_popc_maxhalf_g32_b4096,0.4355754852294922,0.9982939312698026,664.1585007309914,0.0,563.418447971344,8.766592022962868,2.056024968624115,147.5854709558189,3864778560.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
1,8,4104,bit2_cuda_popc_maxhalf_g32_b4096,0.07924772053956985,0.9980506822612085,664.1585007309914,0.0,548.649575561285,8.573183939792216,2.0660310983657837,143.84998247772455,3865720320.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
1,9,4105,bit2_cuda_popc_maxhalf_g32_b4096,0.9492193460464478,0.9978075517661389,664.1585007309914,0.0,560.1546689867973,8.846304007805884,2.047218382358551,146.6082549840212,3866662080.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
1,10,4106,bit2_cuda_popc_maxhalf_g32_b4096,6.125334739685059,0.997564539698003,664.1585007309914,0.0,560.3402964770794,8.706176004372537,2.0568929612636566,147.5539515018463,3867603840.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
1,11,4107,bit2_cuda_popc_maxhalf_g32_b4096,0.46360111236572266,0.9973216459702946,664.1585007309914,0.0,576.8822431564331,9.189152005128562,2.0783543586730957,152.86428742855787,3868545600.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
1,12,4108,bit2_cuda_popc_maxhalf_g32_b4096,0.11058492213487625,0.997078870496592,664.1585007309914,0.0,564.9510398507118,8.95999997574836,2.058599144220352,147.9032947346568,3869487360.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
1,13,4109,bit2_cuda_popc_maxhalf_g32_b4096,3.1636624336242676,0.9968362131905573,664.1585007309914,0.0,548.3973659574986,8.600959944538772,2.048023045063019,142.921150945127,3870429120.0,,4096,32,4096,5,meta-llama/Llama-3.1-8B
