method,num_tokens,mean_nll,perplexity,mean_candidate_ratio,mean_prepack_ms,mean_decode_ms_per_token,mean_candidate_search_ms_per_token,mean_cache_update_ms_per_token,mean_selected_attention_ms_per_token,mean_candidate_search_ops_proxy,mean_topk_recall,mean_attention_mass_recall,mean_score_mae,mean_score_normalized_mae,mean_spearman_correlation,metadata_bytes_per_token,packed_k_bytes_per_token
bit2_qk_cuda_popc_g32_b4096,128,3.2269621635796284,25.202978036321134,0.06243952011044528,452.6405818760395,740.1815363846254,8.72453351265358,29.189988534199074,167.833353420021,13414523040.0,0.28265637159347534,0.9239901880782782,15.866248578298837,0.783399636275135,0.5072342719522567,0,32
