block_idx,step,context_tokens,method,nll,candidate_ratio,prefix_ms_shared,prepack_ms,decode_ms,candidate_search_ms,cache_update_ms,selected_attention_ms,candidate_search_ops_proxy,topk_recall,attention_mass_recall,score_mae,score_normalized_mae,spearman_correlation,metadata_bytes_per_token,packed_k_bytes_per_token,budget,group_size
0,0,32768,full,6.70869255065918,1.0,8048.924140632153,0.0,359.5849573612213,4.1231999977026135,14.594793319702148,260.05868877470493,0.0,,,,,,0,,4096,0
0,1,32769,full,0.00543414568528533,1.0,8048.924140632153,0.0,360.1476810872555,4.353567962069064,16.652602702379227,259.83225497603416,0.0,,,,,,0,,4096,0
0,2,32770,full,3.944615125656128,1.0,8048.924140632153,0.0,358.59739035367966,4.341983966529369,14.515936374664307,258.972833648324,0.0,,,,,,0,,4096,0
0,3,32771,full,1.769931435585022,1.0,8048.924140632153,0.0,359.6692979335785,4.317023968556896,14.545008540153503,260.03260442614555,0.0,,,,,,0,,4096,0
0,4,32772,full,0.2031051218509674,1.0,8048.924140632153,0.0,359.60617288947105,4.31583997188136,14.517147094011307,260.32316422462463,0.0,,,,,,0,,4096,0
0,5,32773,full,7.061924934387207,1.0,8048.924140632153,0.0,358.65456983447075,4.341023966204375,14.54271376132965,258.99097672104836,0.0,,,,,,0,,4096,0
0,6,32774,full,3.0192906856536865,1.0,8048.924140632153,0.0,360.6654480099678,4.35014396882616,14.573667198419571,259.0849586725235,0.0,,,,,,0,,4096,0
0,7,32775,full,6.672183990478516,1.0,8048.924140632153,0.0,361.4222854375839,4.186175991082564,14.548227190971375,260.00694009661674,0.0,,,,,,0,,4096,0
0,8,32776,full,0.30478930473327637,1.0,8048.924140632153,0.0,360.0418344140053,4.239007992437109,14.52527567744255,260.376955896616,0.0,,,,,,0,,4096,0
0,9,32777,full,0.6683253049850464,1.0,8048.924140632153,0.0,357.89117589592934,4.097951998002827,14.50301706790924,258.5969920605421,0.0,,,,,,0,,4096,0
0,10,32778,full,0.2082466185092926,1.0,8048.924140632153,0.0,357.96139761805534,4.072224001633003,14.525245875120163,258.9476797282696,0.0,,,,,,0,,4096,0
0,11,32779,full,1.3392713069915771,1.0,8048.924140632153,0.0,360.1531721651554,4.101247996557504,14.533709734678268,259.8918358385563,0.0,,,,,,0,,4096,0
0,12,32780,full,0.3072412610054016,1.0,8048.924140632153,0.0,359.8002716898918,4.087552000302821,14.514241367578506,260.1048594415188,0.0,,,,,,0,,4096,0
0,13,32781,full,2.929044008255005,1.0,8048.924140632153,0.0,357.67070949077606,4.1022399994544685,14.544188976287842,258.6365130841732,0.0,,,,,,0,,4096,0
0,14,32782,full,0.0014019908849149942,1.0,8048.924140632153,0.0,358.1020496785641,4.1204799972474575,14.56364244222641,258.57647950947285,0.0,,,,,,0,,4096,0
0,15,32783,full,3.1714258193969727,1.0,8048.924140632153,0.0,358.7806634604931,4.203135995659977,14.519806951284409,259.08844488859177,0.0,,,,,,0,,4096,0
0,16,32784,full,3.406306028366089,1.0,8048.924140632153,0.0,358.01902785897255,4.109631997067481,14.519207179546356,259.04223772883415,0.0,,,,,,0,,4096,0
0,17,32785,full,0.7248373031616211,1.0,8048.924140632153,0.0,471.64948284626007,116.71373136970215,14.747899025678635,259.4649922847748,0.0,,,,,,0,,4096,0
0,18,32786,full,0.22371025383472443,1.0,8048.924140632153,0.0,358.3116754889488,4.359295963309705,14.513324946165085,258.8746857047081,0.0,,,,,,0,,4096,0
0,19,32787,full,4.857872486114502,1.0,8048.924140632153,0.0,358.5750684142113,4.346719965571538,14.517735689878464,259.3904276192188,0.0,,,,,,0,,4096,0
0,20,32788,full,2.0872504711151123,1.0,8048.924140632153,0.0,359.7807139158249,4.259871974820271,14.531489461660385,260.2041879594326,0.0,,,,,,0,,4096,0
0,21,32789,full,0.687964141368866,1.0,8048.924140632153,0.0,359.51290279626846,4.282143977005035,14.514785259962082,259.1305269598961,0.0,,,,,,0,,4096,0
0,22,32790,full,1.7057597637176514,1.0,8048.924140632153,0.0,359.381090849638,4.370751967187971,14.538973569869995,259.40358170866966,0.0,,,,,,0,,4096,0
0,23,32791,full,2.6870152950286865,1.0,8048.924140632153,0.0,360.0054793059826,4.302687973482534,14.511924237012863,260.33561193943024,0.0,,,,,,0,,4096,0
0,24,32792,full,0.36341777443885803,1.0,8048.924140632153,0.0,358.9188754558563,4.274367972044274,14.691855758428574,259.1821440309286,0.0,,,,,,0,,4096,0
0,25,32793,full,1.0085622072219849,1.0,8048.924140632153,0.0,358.54724422097206,4.306559969671071,14.51810821890831,258.8054103255272,0.0,,,,,,0,,4096,0
0,26,32794,full,0.9473350644111633,1.0,8048.924140632153,0.0,358.62863436341286,4.356767968973145,14.51924815773964,258.88198643922806,0.0,,,,,,0,,4096,0
0,27,32795,full,0.535269021987915,1.0,8048.924140632153,0.0,359.96461659669876,4.281279971590266,14.527786523103714,259.84787091612816,0.0,,,,,,0,,4096,0
0,28,32796,full,1.1846050024032593,1.0,8048.924140632153,0.0,358.4877699613571,4.3669759701006114,14.511391520500183,258.9286084920168,0.0,,,,,,0,,4096,0
0,29,32797,full,0.6958791613578796,1.0,8048.924140632153,0.0,359.5315106213093,4.34819196513854,14.523275196552277,259.0925792604685,0.0,,,,,,0,,4096,0
0,30,32798,full,3.186380386352539,1.0,8048.924140632153,0.0,357.8093573451042,4.162527990527451,14.526188373565674,257.9141798168421,0.0,,,,,,0,,4096,0
0,31,32799,full,11.281769752502441,1.0,8048.924140632153,0.0,359.091330319643,4.144031991716474,14.524966478347778,259.21158404648304,0.0,,,,,,0,,4096,0
0,32,32800,full,0.0908079519867897,1.0,8048.924140632153,0.0,357.2458140552044,4.089599997038022,14.544535428285599,258.37004908919334,0.0,,,,,,0,,4096,0
0,33,32801,full,3.883958339691162,1.0,8048.924140632153,0.0,357.58939012885094,4.250591994728893,14.52241837978363,258.2020199596882,0.0,,,,,,0,,4096,0
0,34,32802,full,3.0820865631103516,1.0,8048.924140632153,0.0,357.7771596610546,4.166207991773263,14.54126462340355,258.6934422105551,0.0,,,,,,0,,4096,0
0,35,32803,full,5.591645240783691,1.0,8048.924140632153,0.0,359.10236462950706,4.12156799598597,14.558136463165283,258.61043351888657,0.0,,,,,,0,,4096,0
0,36,32804,full,0.3203258514404297,1.0,8048.924140632153,0.0,359.5321327447891,4.12719999672845,14.521881937980652,259.6864639669657,0.0,,,,,,0,,4096,0
0,37,32805,full,2.1511497497558594,1.0,8048.924140632153,0.0,358.78530889749527,4.165407992433757,14.511294662952423,259.2156169563532,0.0,,,,,,0,,4096,0
0,38,32806,full,8.451581379631534e-05,1.0,8048.924140632153,0.0,358.96410793066025,4.359007995575666,14.562945812940598,258.66793788969517,0.0,,,,,,0,,4096,0
0,39,32807,full,0.0012837749673053622,1.0,8048.924140632153,0.0,359.1100424528122,4.130751995369792,14.515217393636703,259.3627180457115,0.0,,,,,,0,,4096,0
0,40,32808,full,7.236533164978027,1.0,8048.924140632153,0.0,358.85435715317726,4.321759990416467,14.546848833560944,259.5265588760376,0.0,,,,,,0,,4096,0
0,41,32809,full,3.2543604902457446e-05,1.0,8048.924140632153,0.0,358.35516825318336,4.136863994412124,14.744773507118225,258.89136116206646,0.0,,,,,,0,,4096,0
0,42,32810,full,1.4004435539245605,1.0,8048.924140632153,0.0,466.0234749317169,4.488255992531776,14.643095433712006,259.59424121677876,0.0,,,,,,0,,4096,0
0,43,32811,full,0.028655270114541054,1.0,8048.924140632153,0.0,361.13693937659264,4.298431999515742,14.522533863782883,260.10255685448647,0.0,,,,,,0,,4096,0
0,44,32812,full,0.0021592890843749046,1.0,8048.924140632153,0.0,359.8850592970848,4.10319999861531,14.528617262840271,260.35676461458206,0.0,,,,,,0,,4096,0
0,45,32813,full,1.4323129653930664,1.0,8048.924140632153,0.0,358.3831489086151,4.18204799015075,14.677505940198898,258.8656982779503,0.0,,,,,,0,,4096,0
0,46,32814,full,1.2307274341583252,1.0,8048.924140632153,0.0,357.97930881381035,4.165951990289614,14.622468501329422,258.5891532301903,0.0,,,,,,0,,4096,0
0,47,32815,full,4.501821517944336,1.0,8048.924140632153,0.0,360.138900578022,4.29043199098669,14.5234614610672,260.2400290071964,0.0,,,,,,0,,4096,0
0,48,32816,full,0.36721402406692505,1.0,8048.924140632153,0.0,358.5794009268284,4.096287997672334,14.526698738336563,259.7855976521969,0.0,,,,,,0,,4096,0
0,49,32817,full,0.010777362622320652,1.0,8048.924140632153,0.0,359.1763339936733,4.164639991009608,14.522649347782135,259.47296038269997,0.0,,,,,,0,,4096,0
0,50,32818,full,6.382355690002441,1.0,8048.924140632153,0.0,358.3107776939869,4.119103996315971,14.532048255205154,259.20975959300995,0.0,,,,,,0,,4096,0
0,51,32819,full,0.25997084379196167,1.0,8048.924140632153,0.0,360.9927073121071,4.292064000386745,14.567788690328598,259.54354959726334,0.0,,,,,,0,,4096,0
0,52,32820,full,3.884486198425293,1.0,8048.924140632153,0.0,359.4178967177868,4.222591992234811,14.520313590765,259.8960922062397,0.0,,,,,,0,,4096,0
0,53,32821,full,0.0013149671722203493,1.0,8048.924140632153,0.0,358.02849754691124,4.190399989485741,14.515955001115799,258.79401537775993,0.0,,,,,,0,,4096,0
0,54,32822,full,0.002268124371767044,1.0,8048.924140632153,0.0,359.13753882050514,4.1769919926300645,14.529868960380554,259.60547029972076,0.0,,,,,,0,,4096,0
0,55,32823,full,1.0192291736602783,1.0,8048.924140632153,0.0,359.381977468729,4.118879997404292,14.53302800655365,260.52921175956726,0.0,,,,,,0,,4096,0
0,56,32824,full,0.5885044932365417,1.0,8048.924140632153,0.0,359.5731034874916,4.183264000341296,14.535672962665558,259.88265350461006,0.0,,,,,,0,,4096,0
0,57,32825,full,2.8225531578063965,1.0,8048.924140632153,0.0,358.72677713632584,4.168767990078777,14.52912762761116,259.4972807317972,0.0,,,,,,0,,4096,0
0,58,32826,full,0.8379571437835693,1.0,8048.924140632153,0.0,357.71841555833817,4.1399679952301085,14.52338695526123,258.9302090406418,0.0,,,,,,0,,4096,0
0,59,32827,full,3.4665815830230713,1.0,8048.924140632153,0.0,358.7148040533066,4.121567997150123,14.693453907966614,259.83634835481644,0.0,,,,,,0,,4096,0
0,60,32828,full,5.307144641876221,1.0,8048.924140632153,0.0,360.589150339365,4.129375994903967,14.543205499649048,259.48706793785095,0.0,,,,,,0,,4096,0
0,61,32829,full,0.027756281197071075,1.0,8048.924140632153,0.0,361.29071936011314,4.46047998778522,14.536604285240173,259.8192647844553,0.0,,,,,,0,,4096,0
0,62,32830,full,0.002351972972974181,1.0,8048.924140632153,0.0,358.6096987128258,4.188319991342723,14.536075294017792,259.16726356744766,0.0,,,,,,0,,4096,0
0,63,32831,full,0.1882605105638504,1.0,8048.924140632153,0.0,359.7113713622093,4.274560003308579,14.534566551446915,259.7615330517292,0.0,,,,,,0,,4096,0
0,0,32768,quest_b4096,6.64034366607666,0.12500006357828777,8048.924140632153,0.0,879.391323775053,473.65871988562867,14.72947746515274,145.48178961873055,0.0,,,,,,0,,4096,0
0,1,32769,quest_b4096,0.005525435321033001,0.125026702065977,8048.924140632153,0.0,891.6808553040028,595.7623373679817,17.024975270032883,147.83375753462315,0.0,,,,,,0,,4096,0
0,2,32770,quest_b4096,3.8198416233062744,0.125022409978639,8048.924140632153,0.0,896.3069133460522,600.2605775094125,14.530070126056671,150.18313431739807,0.0,,,,,,0,,4096,0
0,3,32771,quest_b4096,1.6513551473617554,0.12501284163844048,8048.924140632153,0.0,888.5184712707996,595.1494741886854,14.50243964791298,148.2409262806177,0.0,,,,,,0,,4096,0
0,4,32772,quest_b4096,0.02342013642191887,0.12499087762927702,8048.924140632153,0.0,896.6415822505951,599.2461757683195,14.486312866210938,150.2700463309884,0.0,,,,,,0,,4096,0
0,5,32773,quest_b4096,6.713497638702393,0.12496491013944405,8048.924140632153,0.0,891.9551856815815,591.3985616946593,14.528907835483551,149.76051020622253,0.0,,,,,,0,,4096,0
0,6,32774,quest_b4096,3.769153356552124,0.1249272161876284,8048.924140632153,0.0,916.8290123343468,604.9433927265927,14.491137117147446,157.67948731780052,0.0,,,,,,0,,4096,0
0,7,32775,quest_b4096,6.345264434814453,0.1249011568777015,8048.924140632153,0.0,888.9170847833157,585.827328923624,14.653217047452927,152.74214266240597,0.0,,,,,,0,,4096,0
0,8,32776,quest_b4096,0.2685103416442871,0.12485698376861118,8048.924140632153,0.0,858.3212047815323,560.6405129507184,14.506015926599503,149.8679664582014,0.0,,,,,,0,,4096,0
0,9,32777,quest_b4096,0.6880918741226196,0.1248235551352066,8048.924140632153,0.0,858.0349050462246,556.5251520681195,14.511525630950928,150.92630231380463,0.0,,,,,,0,,4096,0
0,10,32778,quest_b4096,0.2762598395347595,0.12482019189700409,8048.924140632153,0.0,848.7538248300552,548.5994245423935,14.531049877405167,149.86412605643272,0.0,,,,,,0,,4096,0
0,11,32779,quest_b4096,1.5266191959381104,0.1248301122670002,8048.924140632153,0.0,832.7873200178146,537.1040960722603,14.529269188642502,147.52009373903275,0.0,,,,,,0,,4096,0
0,12,32780,quest_b4096,0.25585970282554626,0.12484587909294285,8048.924140632153,0.0,855.0522774457932,551.0743677397259,14.508519321680069,152.3186542391777,0.0,,,,,,0,,4096,0
0,13,32781,quest_b4096,3.381957530975342,0.12486895356049744,8048.924140632153,0.0,829.0705718100071,533.3936320436187,14.509007334709167,147.26463790237904,0.0,,,,,,0,,4096,0
0,14,32782,quest_b4096,0.0027165436185896397,0.1248899929839546,8048.924140632153,0.0,843.2099781930447,541.6559047317132,14.497436583042145,151.03266993165016,0.0,,,,,,0,,4096,0
0,15,32783,quest_b4096,3.331401824951172,0.12491439923130891,8048.924140632153,0.0,828.7592232227325,529.8007364254445,14.542575925588608,148.0570538789034,0.0,,,,,,0,,4096,0
0,16,32784,quest_b4096,5.082634925842285,0.12493966187774525,8048.924140632153,0.0,773.5885381698608,474.74179181456566,14.500778168439865,148.3609573841095,0.0,,,,,,0,,4096,0
0,17,32785,quest_b4096,0.47414904832839966,0.1249656855269178,8048.924140632153,0.0,907.8282080590725,607.2658888567239,14.502324163913727,151.5341745018959,0.0,,,,,,0,,4096,0
0,18,32786,quest_b4096,0.9707720279693604,0.12496139739522967,8048.924140632153,0.0,908.2963466644287,605.2575047602877,14.523010700941086,152.8663990944624,0.0,,,,,,0,,4096,0
0,19,32787,quest_b4096,6.389966011047363,0.12493270961051636,8048.924140632153,0.0,910.9014794230461,605.5869129523635,14.515414834022522,153.82255889475346,0.0,,,,,,0,,4096,0
0,20,32788,quest_b4096,2.123584747314453,0.12486173803424017,8048.924140632153,0.0,897.7503105998039,592.9034565361217,14.52968642115593,154.16054290533066,0.0,,,,,,0,,4096,0
