method,num_tokens,mean_nll,perplexity,mean_candidate_ratio,mean_prepack_ms,mean_decode_ms_per_token,mean_candidate_search_ms_per_token,mean_cache_update_ms_per_token,mean_selected_attention_ms_per_token,mean_candidate_search_ops_proxy,mean_topk_recall,mean_attention_mass_recall,mean_score_mae,mean_score_normalized_mae,mean_spearman_correlation,metadata_bytes_per_token,packed_k_bytes_per_token
bit2_qk_2mean_g32_b4096,128,1.9119281233398624,6.766122147574345,0.12475839324736661,410.1908206939697,671.9817972334567,5.888441204568153,14.88469389732927,156.9924292533542,6714122400.0,0.44690072536468506,0.9665813141473336,7.6396874887286685,0.6644288779934868,0.6333086411505064,16,48
