block_idx,step,context_tokens,method,nll,candidate_ratio,prefix_ms_shared,prepack_ms,decode_ms,candidate_search_ms,cache_update_ms,selected_attention_ms,candidate_search_ops_proxy,topk_recall,budget,group_size
0,0,16384,bit2_qk_cuda_popc_g64_b4096,0.028866194188594818,0.25,3434.239398688078,0.0,578.3098079264164,25.209056050516665,7.671784609556198,146.1440622061491,15430533120.0,,4096,64
0,1,16385,bit2_qk_cuda_popc_g64_b4096,0.3579177260398865,0.24998474214220323,3434.239398688078,0.0,557.5280971825123,31.25043218676001,9.570818394422531,139.0135020762682,15431474880.0,,4096,64
0,2,16386,bit2_qk_cuda_popc_g64_b4096,6.472471714019775,0.2499694861467106,3434.239398688078,0.0,558.6527325212955,30.26835189713165,7.4560754001140594,139.7095655798912,15432416640.0,,4096,64
0,3,16387,bit2_qk_cuda_popc_g64_b4096,1.403922200202942,0.24995423201318118,3434.239398688078,0.0,664.4598990678787,32.001248319633305,7.3995441198349,144.17810966074467,15433358400.0,,4096,64
0,4,16388,bit2_qk_cuda_popc_g64_b4096,0.008380011655390263,0.2499389797412741,3434.239398688078,0.0,553.5808056592941,27.558016025926918,7.387589663267136,138.352957457304,15434300160.0,,4096,64
0,5,16389,bit2_qk_cuda_popc_g64_b4096,0.24177029728889465,0.2499237293306486,3434.239398688078,0.0,562.637522816658,31.086560039315373,7.414545863866806,142.0006058216095,15435241920.0,,4096,64
0,6,16390,bit2_qk_cuda_popc_g64_b4096,3.702979326248169,0.249908480780964,3434.239398688078,0.0,572.9842446744442,30.09241588227451,7.3884837329387665,143.8978857398033,15436183680.0,,4096,64
0,7,16391,bit2_qk_cuda_popc_g64_b4096,1.5928294658660889,0.2498932340918797,3434.239398688078,0.0,558.2805536687374,30.293087823782116,7.672511041164398,138.6955816745758,15437125440.0,,4096,64
0,8,16392,bit2_qk_cuda_popc_g64_b4096,0.17027144134044647,0.24987798926305516,3434.239398688078,0.0,557.7826723456383,25.782080026809126,7.393792271614075,139.07410942018032,15438067200.0,,4096,64
0,9,16393,bit2_qk_cuda_popc_g64_b4096,1.2494131326675415,0.24986274629414995,3434.239398688078,0.0,572.1190124750137,29.1401599496603,7.403265684843063,143.13526141643524,15439008960.0,,4096,64
0,10,16394,bit2_qk_cuda_popc_g64_b4096,9.643566590966657e-05,0.2498475051848237,3434.239398688078,0.0,553.4121878445148,27.967551808338612,7.431406527757645,139.81020544469357,15439950720.0,,4096,64
0,11,16395,bit2_qk_cuda_popc_g64_b4096,0.025480687618255615,0.2498322659347362,3434.239398688078,0.0,556.5828233957291,28.420287943910807,7.401295006275177,139.03762984275818,15440892480.0,,4096,64
0,12,16396,bit2_qk_cuda_popc_g64_b4096,2.6753015518188477,0.2498170285435472,3434.239398688078,0.0,560.4737959802151,26.636224050074816,7.4044764041900635,141.2162229269743,15441834240.0,,4096,64
0,13,16397,bit2_qk_cuda_popc_g64_b4096,2.7462072372436523,0.24980179301091662,3434.239398688078,0.0,551.0608442127705,28.890912036877126,7.386162877082825,138.76764588057995,15442776000.0,,4096,64
0,14,16398,bit2_qk_cuda_popc_g64_b4096,4.098930358886719,0.24978655933650445,3434.239398688078,0.0,554.6139031648636,27.793215913232416,7.393587380647659,139.57862162590027,15443717760.0,,4096,64
0,15,16399,bit2_qk_cuda_popc_g64_b4096,0.34699487686157227,0.24977132751997072,3434.239398688078,0.0,571.8743018805981,29.31596794910729,7.399663329124451,143.0411495268345,15444659520.0,,4096,64
0,16,16400,bit2_qk_cuda_popc_g64_b4096,2.739647626876831,0.2497560975609756,3434.239398688078,0.0,556.3664846122265,25.88566406397149,7.578134536743164,141.45833346247673,15445601280.0,,4096,64
0,17,16401,bit2_qk_cuda_popc_g64_b4096,0.5826497077941895,0.2497408694591793,3434.239398688078,0.0,556.9130480289459,28.531007833313197,7.397804409265518,139.88057348132133,15446543040.0,,4096,64
0,18,16402,bit2_qk_cuda_popc_g64_b4096,0.023133162409067154,0.24972564321424218,3434.239398688078,0.0,564.7955983877182,27.744127843994647,7.579762488603592,142.53954964876175,15447484800.0,,4096,64
0,19,16403,bit2_qk_cuda_popc_g64_b4096,1.7418067455291748,0.24971041882582454,3434.239398688078,0.0,556.9118559360504,29.074431934393942,7.3963962495327,140.18127731978893,15448426560.0,,4096,64
0,20,16404,bit2_qk_cuda_popc_g64_b4096,3.003410577774048,0.24969519629358694,3434.239398688078,0.0,558.3268292248249,27.049343769438565,7.412586361169815,140.45894162356853,15449368320.0,,4096,64
0,21,16405,bit2_qk_cuda_popc_g64_b4096,1.4620412588119507,0.24967997561718988,3434.239398688078,0.0,558.9422583580017,28.08441587910056,7.38680362701416,139.46182151138783,15450310080.0,,4096,64
0,22,16406,bit2_qk_cuda_popc_g64_b4096,1.4426932334899902,0.24966475679629405,3434.239398688078,0.0,562.7703778445721,27.98889597505331,7.394235581159592,141.25807732343674,15451251840.0,,4096,64
0,23,16407,bit2_qk_cuda_popc_g64_b4096,0.00033301531220786273,0.24964953983056012,3434.239398688078,0.0,555.7384006679058,28.524127879645675,7.404454052448273,138.89382180571556,15452193600.0,,4096,64
0,24,16408,bit2_qk_cuda_popc_g64_b4096,0.24016448855400085,0.24963432471964894,3434.239398688078,0.0,551.2603297829628,25.946047933306545,7.550463080406189,138.87516568601131,15453135360.0,,4096,64
0,25,16409,bit2_qk_cuda_popc_g64_b4096,4.676748275756836,0.2496191114632214,3434.239398688078,0.0,581.1089053750038,29.397024031728506,7.414922118186951,147.28022246062756,15454077120.0,,4096,64
0,26,16410,bit2_qk_cuda_popc_g64_b4096,0.24779430031776428,0.24960390006093844,3434.239398688078,0.0,557.1717992424965,28.013183985836804,7.404431700706482,140.31922952830791,15455018880.0,,4096,64
0,27,16411,bit2_qk_cuda_popc_g64_b4096,0.6115546822547913,0.24958869051246116,3434.239398688078,0.0,552.9645793139935,28.688032049220055,7.531549781560898,138.43471847474575,15455960640.0,,4096,64
0,28,16412,bit2_qk_cuda_popc_g64_b4096,4.076530456542969,0.24957348281745065,3434.239398688078,0.0,573.6836157739162,27.311232081614435,7.412854582071304,146.83075034618378,15456902400.0,,4096,64
0,29,16413,bit2_qk_cuda_popc_g64_b4096,3.608818531036377,0.24955827697556815,3434.239398688078,0.0,557.3381707072258,30.279487980064005,7.40993395447731,139.5903652459383,15457844160.0,,4096,64
